2.000000e+000 3.217506e-001 -1.608753e+000 -3.217506e-001
3.912472e-001 0.000000e+000 0.000000e+000 -4.124600e-001
3.912472e-001 -4.124600e-001 4.755970e-001 4.124600e-001
8.668443e-001 0.000000e+000 0.000000e+000 -7.120605e-002
8.668443e-001 -7.120605e-002 1.247116e-001 7.120605e-002
9.915559e-001 0.000000e+000 0.000000e+000 -4.239927e-003
9.915559e-001 -4.239927e-003 8.408551e-003 4.239927e-003
9.999644e-001 0.000000e+000 0.000000e+000 -1.777564e-005
9.999644e-001 -1.777564e-005 3.555002e-005 1.777564e-005
1.000000e+000 0.000000e+000 0.000000e+000 -3.159585e-010
1.000000e+000 -3.159585e-010 6.319170e-010 3.159585e-010
1.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.000000e+000 0.000000e+000 0.000000e+000 -0.000000e+000
1.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.000000e+000 0.000000e+000 0.000000e+000 -0.000000e+000
1.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.000000e+000 0.000000e+000 0.000000e+000 -0.000000e+000
1.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.000000e+000 0.000000e+000 0.000000e+000 -0.000000e+000
1.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
